timestamp,F3_Q,F3_V,FC6_Q,FC6_V,P7_Q,P7_V,T8_Q,T8_V,F7_Q,F7_V,F8_Q,F8_V,T7_Q,T7_V,P8_Q,P8_V,AF4_Q,AF4_V,F4_Q,F4_V,AF3_Q,AF3_V,O2_Q,O2_V,O1_Q,O1_V,FC5_Q,FC5_V
20230511120823975,10844,6146,15972,13403,5371,2822,5441,8214,6761,10890,9742,9872,7096,7975,1996,12454,5262,6590,13810,11005,10666,3914,11643,12673,1171,15711,9648,4026
20230511120823983,10844,10612,15972,4184,5371,14830,5441,8141,6761,7307,9742,8507,7096,2457,1996,4658,5262,6837,13810,12370,10666,6202,11643,16127,1171,13466,9648,5997
20230511120823991,10844,10872,15972,13992,5371,5475,5441,10301,6761,12262,9742,7214,7096,14825,1996,2690,5262,6018,13810,2174,10666,8196,11643,7409,1171,9959,9648,2104
20230511120823999,10844,1381,15972,6730,5371,6447,5441,1811,6761,4127,9742,1398,7096,14325,1996,10659,5262,14715,13810,15582,10666,13272,11643,8246,1171,14264,9648,4479
20230511120824007,10844,15235,15972,11269,5371,5387,5441,5404,6761,7297,9742,3896,7096,3308,1996,6772,5262,13577,13810,13845,10666,5408,11643,1352,1171,6105,9648,16280
20230511120824015,10844,14590,15972,7618,5371,4713,5441,15380,6761,12547,9742,10893,7096,4661,1996,9683,5262,6827,13810,3940,10666,6171,11643,14008,1171,11391,9648,12758
20230511120824023,10844,15998,15972,5470,5371,9855,5441,8229,6761,8500,9742,6084,7096,7931,1996,2645,5262,14650,13810,15920,10666, 644,11643,6218,1171,7976,9648,14319
20230511120824031,10844, 962,15972,9277,5371,2309,5441,1269,6761,8118,9742,7163,7096,9056,1996,8137,5262,6065,13810,2425,10666,8780,11643,2296,1171,15917,12270,11606
20230511120824038,10844,14287,15972,13624,5371,7061,5441,2939,6761,14790,9742,15060,7096,5637,1996,10116,5262, 513,13810,13626,10666,1549,11643,7241,1171,8910,12270,3956
20230511120824046,10844,4481,15972,2428,5371,7328,5441,1913,6761,10520,9742,3798,7096,14954,1996,2011,5262,8720,13810,12629,10666,6349,11643,11451,1171,7059,12270,12908
20230511120824054,10844,3473,15972,7346,5371,7505,5441,6084,6761,9483,9742,4061,7096,4080,1996,5333,5262,13436,13810,9043,10666,15032,11643,11800,1171,10407,12270,13974
20230511120824062,10844,15208,15972,1296,7856,14397,5441, 316,6761,9098,9742,14673,7096,9398,1996,3040,5262,13610,13810,15010,10666,15097,11643,6345,1171,1906,12270,13513
20230511120824070,10844,8475,3300,4869,7856,10265,5441,10599,6761,10895,9742,1328,7096,1200,1996,3093,5262,4766,13810,5239,10666,9270,11643,8333,1171,2820,12270,15497
20230511120824078,10844,14455,3300,15153,7856,  39,5441,10157,6761,8038,9742,5499,7096,11568,1996,3008,5262,7223,13810,6792,10666,4411,11643,10464,1171,10735,12270,15825
20230511120824086,10844,7564,3300,15027,7856,12846,5441, 362,6761,8317,9742,12768,7096,3202,1996,12318,5262,11890,13810,7330,10666,9198,11643,9375,1171, 112,12270,13711
20230511120824094,10844,9779,3300,15332,7856,8523,5441,13605,6761,6543,9742, 702,7096,15407,5302,10441,5262,4798,13810,6028,10666,11044,11643,2197,1171,15398,12270,13939
20230511120824101,10844,1272,3300,15841,7856,5485,5441,10297,6761, 673,9742,14593,7096,11650,5302,16061,5262,11345,13810,3184,10666,3646,11643,  16,1171,14503,12270,7722
20230511120824109,10844,7930,3300,16078,7856,10590,5441,2727,6761,1276,9742,13540,7096,13471,5302,4046,5262,5435,13810,2064,10666,3217,11643,3446,1171,9026,12270,9681
20230511120824117,10844,13018,7469,12086,7856,13574,5441,15867,6761,5949,9742,3635,7096,1938,5302,4626,5262,14768,13810,2762,10666, 446,11643,15842,1171,13421,12270,2617
20230511120824125,10844,14969,7469,9862,7856,15175,5441,14805,6761,1606,9742, 625,7096,  33,5302,6972,5262,8974,13810,12965,10666,2669,11643,10818,1171,5925,12270,15656
20230511120824133,10844,4227,7469,15964,7856,6102,5441,9026,6761,11406,9742,10318,7096,1707,5302,1986,5262,13325,13810,14188,10666,7824,11643,7984,1171,7967,12270,6925
20230511120824141,10844,14807,7469,9736,7856,3177,5441,7302,6761,14536,9742,5571,7096,8254,5302,14484,5262,8242,13810,11040,10666,6755,11643,9470,1171,1474,12270,4689
20230511120824149,10844,13538,7469,14225,7856,10934,5441,7671,6761,8203,9742,12833,7096,14967,5302,9238,5262,2434,13810,3228,10666,2336,11643,2693,15387,15939,12270,11263
20230511120824157,10844,15379,7469,10364,7856,9962,5441,10076,6761,5098,9742,3052,7096,10647,5302,3893,5262,14575,13810,2037,10666,10449,11643,9575,15387,15625,12270,1166
20230511120824166,10844,13163,7469,14553,7856,6399,5441,13238,6761,15941,9742,3998,7096,11228,5302,5679,5262,15481,13810,3777,10666,5797,11643,6634,15387,8345,12270,3083
20230511120824172,10844,3664,7469,10681,7856,7657,5441,7992,6761, 175,9742,5251,7096,10447,5302,6167,5262,1544,13810,8159,10666,13315,11643,12655,15387,5219,12270,8430
20230511120824180,10844,7155,7469,5480,7856,9052,5441,3002,6761,7416,9742,1579,7096,8242,5302,12163,5262,7558,13810,8900,10666,2082,11643,7583,15387,11758,12270,1555
20230511120824188,10844,10941,7469,5463,7856,8049,5441,2364,6761,4281,9742,14230,7096,10127,5302,10997,5262,6740,13810,7353,10666,14095,11643,12537,15387,1453,12270,12569
20230511120824196,10844,3163,7469,9804,7856,1738,5441,4679,6761,12652,9742,5786,7096,14705,5302,14299,5262,11700,13810,8740,10666,4358,11643,3358,15387,12307,12270,5354
20230511120824204,10844, 879,7469,4088,7856,1704,5441,15431,6761,6217,9742,12201,7096,12084,5302,15947,5262,15669,13810, 848,5670,14153,11643,10996,15387,3244,12270,7587
20230511120824212,10844,5841,7469,1655,7856,11156,5441,8223,6761, 754,12363,11561,7096,5338,5302,13202,5262,5728,13810,15098,5670,8145,11643,7469,15387,12209,12270,13039
20230511120824220,10844,3331,7469,7734,7856,14122,5441,16156,6761,9982,12363, 339,7096,15351,5302,3435,5262,14248,13810,3158,5670,16295,11643,3783,15387,6684,12270,2266
20230511120824228,10844,8932,7469,12556,7856, 630,5441,12748,6761,6123,12363,13906,7096, 178,5302,12658,5262,3843,13810,12833,5670,14770,11643,1763,15387,9905,12270,12144
20230511120824235,10844,10507,7469,11265,7856,12650,5441,6068,6761,3077,12363, 695,7096,10791,5302,2523,5262,11590,13810,6470,5670,9036,11643,1368,15387,3082,12270,6406
20230511120824243,10844,3272,7469,13060,7856,12805,5441, 675,6761,12881,12363,11647,7096,2483,5302, 400,5262, 863,13810, 920,5670,8110,11643, 184,15387,6887,12270, 784
20230511120824251,10844,7824,7469,14120,7856,4934,5441,10978,6761,6539,12363,15320,7096,13808,5302,5629,5262,5951,13810,9547,5670,15222,11643,15553,15387,2915,12270,2323
20230511120824259,10844,6081,7469,6081,7856,8495,5441,4004,6761,6835,12363,6365,7096,4488,5302,11302,5262,4175,13810,16043,5670,4702,11643,8848,15387,2799,12270,5367
20230511120824267,10844,11585,7469,2522,7856,5351,5441,11122,6761,15970,12363,4564,7096,14174,5302,14902,5262,5690,13810,11160,5670,15572,11643,13640,15387,6721,12270,7260
20230511120824275,10844,6885,7469,12486,7856,15038,5441,10582,6761,9208,12363,3750,7096, 725,5302,12073,5262,11191,13810,8327,5670,4199,11643,14254,15387, 750,12270,9868
20230511120824287,10844,6381,7469,2746,7856,8353,5441,11468,6761,11819,12363,5886,7096, 393,5302,8540,5262,13670,13810,15976,5670,7335,11643,11564,15387,11239,12270,16264
20230511120824292,10844,8979,7469,3780,7856,1086,5441, 362,6761,8794,12363,6242,7096, 210,5302,10513,5262,  78,13810, 253,5670,10923,11643,11699,15387,11787,12270,9987
20230511120824300,10844, 380,7469,7501,7856,10556,5441,12799,6761,6669,12363,13491,7096, 709,5302,1742,5262, 320,13810,4950,5670,8135,11643,16077,15387,5033,12270,7209
20230511120824307,10844,7127,7469, 450,7856,15919,5441,8018,6761,9348,12363,13731,7096,5498,5302,5482,5262,4846,13810,9185,5670,1210,11643,3316,15387,13319,12270,6172
20230511120824315,10844, 309,7469,2733,7856,11534,5441,6176,6761,13660,12363,9326,7096,12071,5302,2421,5262, 285,13810,7314,5670,15620,11643,10680,15387,11184,12270,8426
20230511120824323,10844,4787,7469, 324,7856,6206,5441,13970,6761,5075,12363,8523,7096,4879,5302,4371,5262,11819,13810,9825,5670,7655,11643,3830,15387,15151,12270,6228
20230511120824330,10844,  63,7469,7563,7856,3827,5441,8513,6761,2613,12363,5297, 162,14391,5302,13620,5262,15394,13810,4838,5670,3645,11643,3797,15387,8040,12270,3157
20230511120824338,10844,3936,7469,14823,7856,1967,5441,6433,6761,9083,12363,7552, 162,6021,5302,14442,5262,11752,13810, 740,5670,1898,11643,9514,15387,13968,12270,5703
20230511120824346,10844,9042,7469,10812,7856,9270,5441,13424,6761,1411,12363,10685, 162,5393,5302,7901,5262,9482,13810,2131,5670,8826,11643,3872,15387,4447,12270,11741
20230511120824354,10844,8408,7469,1999,7856,10206,5441,2850,6761,1661,12363,1884, 162,4243,5302,11283,5262,1757,13810,2950,5670,15453,11643,13730,15387,9014,12270,2067
20230511120824362,10844,10204,7469,14991,7856,12826,5441,15559,6761,10798,12363,8214, 162,2628,5302,1907,5262,15462,13810,15135,5670,  87,11643,6252,15387,10188,12270,3171
20230511120824369,10844,16152,7469,5612,7856,9962,5441,8450,6761,13827,12363,6544, 162,14026,5302,13177,5262,10225,13810, 807,5670,3786,11643,4499,15387,  25,12270,12015
20230511120824378,10844,9548,7469,9484,7856,8056,5441,4647,6761,12662,12363,5986, 162,6067,5302,2106,5262,16016,13810,1010,5670,5122,11643,9154,15387,5870,12270,11851
20230511120824386,10844, 471,7469,8972,7856,4081,5441, 568,6761,6251,12363,15039, 162,14791,5302,15200,5262,13164,13810,3518,5670,3378,11643,1617,15387,12827,12270,16296
20230511120824394,10844,4683,7469,6627,7856,11650,5441,5967,6761, 608,12363,12745, 162,4225,5302,4208,5262,9025,13810,14967,5670,8411,11643,10763,15387,12336,12270,8592
20230511120824401,10844,15131,7469,6181,7856,  41,5441,15751,6761,9743,12363,13356, 162,11000,5302,8242,5262,9720,13810,3403,5670,13031,11643,7557,15387,14211,12270,10370
20230511120824410,10844,6172,7469,15610,7856,3433,5441,6814,6761,15654,12363,11865, 162,15290,5302,13370,5262,15110,13810,3431,5670,3846,11643,11028,15387,9094,12270,11815
20230511120824417,10844,2808,7469,13648,7856,9141,5441,2372,6761,1757,12363,3353, 162,7485,5302,  73,5262,1860,13810,8272,5670,11667,11643,1352,15387,13183,12270,7851
20230511120824425,10844,5390,7469,13528,7856,9774,5441,15026,6761,14627,12363,2390, 162,5762,5302,9322,5262,3939,13810,13805,5670,11746,11643,6947,15387,2384,12270,4772
20230511120824434,10844,5888,7469,6871,7856,4507,5441,11072,6761,15300,12363,12559, 162,14556,5302,4559,5262,6237,13810,11747,5670,8284,11643,13310,15387,4008,12270,8968
20230511120824441,10844,13733,2960,2356,7856,5560,5441,14841,6761,14645,12363,1086, 162,5029,5302,11320,5262,1097,13810,6749,5670,5083,11643,10746,15387,9710,12270,4818
20230511120824449,10844,6600,2960,13759,7856,13372,5441,8419,6761,2268,12363,14641, 162,5055,5302,13670,5262,11310,13810,2782,5670,11431,11643,12749,15387,10143,12270,9400
20230511120824457,10844,8160,2960,1904,7856,3004,5441,11423,6761,5461,12363,8174, 162,4415,5302,9567,5262,5618,13810,10103,5670,6223,11643,12473,15387,1010,12270,13780
20230511120824464,10844,9320,2960,8740,7856,11457,5441,15605,6761, 129,12363,9005, 162,10952,5302,15054,5262,7551,13810,11598,5670,16329,11643,5104,15387,12895,12270,6937
20230511120824473,10844,9470,2960,6926,7856,10429,5441,11807,6761,8654,12363, 927, 162,14400,5302, 739,5262,5340,13810,9789,5670,5896,11643,8693,15387,4602,12270,12938
20230511120824481,10844,11496,2960,1342,7856,14878,5441,11703,6761,2572,12363,6131, 162,10162,5302,13542,5262,12260,13810,13120,5670,13601,11643,10114,15387,13753,12270,8772
20230511120824488,10844,14731,2960,2636,7856,6154,5441,14848,6761,11729,12363,6332, 162,9949,5302,9462,5262,3506,13810,9079,5670,5928,11643,4667,15387,4872,12270,12017
20230511120824496,10844,3556,2960,15053,7856,11198,5441,12369,6761,2604,12363,1586, 162,5526,5302,9226,5262,10145,13810,7959,5670,10645,11643,9740,15387,3181,12270,13403
20230511120824503,10844,5946,2960,12556,7856,3421,5441,9633,6761,14844,12363,9478, 162,2309,5302,6938,5262,1090,13810,4433,5670,2797,11643,9796,15387,14703,12270,4424
20230511120824511,10844,11767,2960,2409,7856,1754,5441,5690,6761,15663,12363,14791, 162,4719,5302,8614,5262,11793,13810,9173,5670,3963,11643,14795,15387,9225,12270,9214
20230511120824519,10844,7941,2960,5190,7856,6082,5441,10212,6761,9298,12363,12027, 162,2419,5302,14159,5262,13840,13810,8680,5670,7977,11643,9444,15387,8468,12270,1866
20230511120824527,10844,14711,2960,5399,7856,8213,5441,4721,6761,9381,12363,3753, 162, 259,5302,11416,5262,2886,13810, 423,5670,15250,11643,13341,15387,7068,12270,9873
20230511120824535,10844,2160,2960,9537,7856,2449,5441,13936,6761,12407,12363,4277, 162,13266,5302,7350,5262,14659,13810,10724,5670,5114,11643,11773,15387,13593,12270, 228
20230511120824543,10844,15042,2960, 548,7856,3988,5441,9389,6761,8925,12363,1761, 162,14702,5302,7668,5262,16034,13810,4856,5670,4261,11643,11744,15387,12829,12270,9131
20230511120824551,10844,16343,2960,13543,7856,15608,5441,6246,6761,6819,12363,14106, 162,6230,5302,7290,5262,12110,13810,14299,5670,3595,11643,10733,15387,3778,12270,2404
20230511120824559,10844,13289,2960,7729,7856,3839,5441,8554,6761,14210,12363, 715, 162,9683,5302,10927,5262,15133,13810,4454,5670,7056,11643,4703,15387,1250,12270,12909
20230511120824566,10844,8617,2960,10895,7856,7736,5441,1177,6761,1339,12363,14165, 162,10615,5302,3284,5262,15823,13810,6766,5670,13477,11643,14487,15387,15050,12270,11428
20230511120824574,10844,10737,2960,15670,7856,6015,5441,12539,6761,14282,12363,2560, 162,14438,5302, 656,5262, 538,13810,1693,5670,16307,11643,10142,15387,16020,12270,4540
20230511120824582,10844,6762,2960,8461,7856,5968,5441,11012,6761,6036,12363,5021, 162,16093,5302,10614,5262,13367,13810,15952,5670,5734,11643,16131,15387,3877,12270,9153
20230511120824590,10844,11086,2960,11946,7856,12087,5441,8193,6761,13494,12363,1419, 162,13331,5302, 266,5262,11650,13810,5449,5670,2641,11643,5639,15387,10335,12270,2797
20230511120824598,10844,16313,2960,11283,7856,9280,5441,10988,6761,9364,12363, 207, 162,2524,5302,2308,5262,3359,13810,5142,5670, 549,11643,2816,15387,1327,12270,3876
20230511120824606,10844,12248,2960,9312,7856,6219,5441,11141,6761,5740,12363,14915, 162,9341,5302,7726,5262,15133,13810,1015,5670,9223,11643,7733,15387,5447,12270,7686
20230511120824614,10844,6405,2960,9042,7856,1872,5441,8171,6761,1978,12363,15186, 162,3726,5302,14266,5262,3211,13810,2274,5670,2801,11643,10984,15387,4972,12270,8929
20230511120824622,10844,7894,2960,7611,7856,12832,5441,8380,6761,4979,12363,6867, 162,4350,5302,16326,5262, 319,13810,15895,5670,1551,11643,1306,15387,5803,12270,5677
20230511120824629,10844,5879,2960,11483,7856,9476,5441,6897,6761,5966,12363,15700, 162,7761,5302,4982,5262,3797,13810,13262,5670,13479,11643,6074,15387,5433,12270,16376
20230511120824638,10844,4493,2960,14764,7856,5968,5441,5009,6761,9209,12363,10227, 162,12956,5302,12689,5262, 734,13810,5534,5670,13486,11643, 406,15387,6107,12270, 272
20230511120824646,10844,7392,2960,6747,7856,4890,5441,2108,6761,12424,12363,15269, 162,12229,5302,15543,5262,6471,13810,1220,5670,8261,11643,5652,15387,7898,12270,15159
20230511120824654,10844,12215,2960,7046,7856,8285,5441,  36,6761,15421,12363,4454, 162,4703,5302,2389,5262,9219,13810,12536,5670,7157,11643,8781,15387,6186,12270,2903
20230511120824661,10844,9455,2960,10964,7856,13976,5441,11800,6761,9574,12363,11319, 162,6786,5302,8210,5262,14781,13810,15290,5670,12377,11643,2913,15387,2553,12270,12975
20230511120824669,10844,12785,2960,2413,7856,9292,5441,14840,6761,10738,12363,8653, 162,10773,5302,12762,5262,5272,13810,14153,5670,2421,11643,10779,15387,15641,12270,10311
20230511120824677,10844,6438,2960,4452,7856,4662,5441,3170,6761,13205,12363,7604, 162,14889,5302,7040,5262,3620,13810,4814,5670,7119,11643,8442,15387,13899,12270,5932
20230511120824685,10844,13925,2960,4013,7856,3657,5441,6866,6761,12477,12363,7633, 162,1417,5302,3132,5262,12015,13810, 122,5670,2222,11643,14797,15387,5254,12270,8692
20230511120824693,10844,9220,2960,16009,7856,8642,5441,13448,6761,12295,12363,9718, 162, 753,5302,15221,5262,13488,13810,1145,5670,5256,11643,8269,15387,11478,12270,13364
20230511120824700,10844,2030,2960,6890,7856,7095,5441,10118,6761,4387,12363,2116, 162,1087,5302,1068,5262,9703,13810,14550,5670,10763,11643,8178,15387,9618,12270,15971
20230511120824708,10844,7934,2960, 429,7856,6381,5441,16250,6761,10447,12363,14691, 162,12487,5302,  27,5262,14958,13810,3083,5670,11570,11643,5336,15387,13144,12270, 816
20230511120824716,10844,6641,2960,13940,7856,11224,5441,8448,6761,6709,12363,7286, 162, 138,5302,3027,5262,4329,13810,4139,5670,16220,11643,12866,15387,10410,12270,5435
20230511120824724,10844,7979,2960,16176,7856,14565,5441,11892,6761,3940,12363,1262, 162,6056,5302,1178,5262,13318,13810,10105,5670,11661,11643,10167,15387,3818,12270,10727
20230511120824732,10844,4327,6470,4478,7856,13803,5441,8333,6761,3840,12363,12174, 162,8670,5302,1610,5262,14913,13810,5119,5670,4491,11643,5920,15387,10152,12270,15136
20230511120824740,10844,2431,6470,1548,7856,15603,5441,1580,6761, 831,12363,4182, 162,3137,5302,2296,5262,16257,13810,2620,5670,13400,11643,7663,15387,9675,12270,14337
20230511120824748,10844,4057,6470,5354,7856,7388,5441,5896,6761,14599,12363,14234, 162,14206,5302,2900,5262,3843,13810,1104,5670,13534,11643,1368,15387,13920,12270,2171
20230511120824756,10844,8918,6470,12170,7856, 596,5441,5549,6761,4245,12363,7794, 162,13185,5302,11744,5262,14572,13810,13251,5670,1955,11643,3944,15387,12912,12270,3977
20230511120824764,10844,5425,6470,5125,7856,8988,5441,3081,6761,8438,12363,9127, 162,1715,5302,3244,5262,10826,13810,12287,5670,9576,11643,7130,15387,3892,12270,9295
20230511120824771,10844,15799,6470,10501,7856,7538,5441,11745,6761,13287,12363,13365, 162,7967,5302,4002,5262,14143,13810,10929,5670,14071,11643,9350,15387,2440,12270,4281
20230511120824779,10844,1706,6470,11756,7856,14871,5441,12669,6761,6310,12363,12335, 162,4601,5302,10778,5262,5376,13810, 356,5670,12304,11643,11745,15387,4343,12270,14024
20230511120824791,10844,6246,6470,9623,7856,14526,5441,5512,6761,15149,12363,15815, 162,4333,5302,6333,5262,12841,13810,8645,5670, 263,11643,12009,15387,8804,12270,15721
20230511120824795,10844,1553,6470,7723,7856,1718,5441,14991,6761,5283,12363,13054, 162,1701,5302,4842,5262,4029,13810,11026,5670,9797,11643,2859,15387,15899,12270,4787
20230511120824803,10844,2816,6470,11004,7856,10738,5441,14099,6761,11660,12363,2769, 162,3890,5302,4709,5262,12956,13810,7083,5670,10281,11643,4751,15387,6846,12270,11775
20230511120824811,10844,10545,6470,12263,7856,4723,5441,8375,6761,2394,12363,3840, 162,11498,5302,1205,5262,3653,13810,7401,5670, 176,11643,15565,15387,13391,12270,14325
20230511120824819,10844,15455,6470,9732,7856,3212,5441,6839,6761,7828,12363,14229, 162,7469,5302,11439,5262,4936,13810,4248,5670,9243,11643,8079,15387,1760,12270,7708
20230511120824826,10844,5118,6470,8102,7856,2000,5441,9838,6761,9270,12363,12218, 162,13036,5302,4772,5262,2788,13810,9997,5670,11881,11643,11483,15387,14702,12270,3232
20230511120824835,10844,9448,6470,9981,7856,15895,5441,4385,6761,8332,12363,14099, 162,5157,5302,1576,5262,8260,13810,6619,5670,15129,11643, 606,15387,5037,1871,12683
20230511120824842,10844,1154,6470,15540,7856,7113,5441,3219,6761,15670,12363,14027, 162,9228,5302,3646,5262,8130,13810,14851,5670,13408,11643,7157,15387,3335,1871,12768
20230511120824850,10844,16219,6470,7467,7856,8065,5441,14585,6761,1644,12363,5509, 162,12631,5302,5051,5262,9491,13810,9125,5670,6356,11643,10956,15387,14518,1871,5604
20230511120824858,10844,9447,6470,7496,7856,15153,5441,4675,6761,10899,12363,3427, 162,15693,5302,14113,5262,4548,13810,8455,5670, 800,11643,13863,15387,16004,1871,4556
20230511120824866,10844,14925,6470,4122,7856,9471,5441,3235,6761,9328,12363,9404, 162,2587,5302,9544,5262,12116,13810,3672,5670,2570,13771,10337,15387,14913,1871,16160
20230511120824874,10844,7132,6470,7480,7856,13340,5441,9229,6761,12402,12363,10366, 162, 628,5302, 684,5262,7339,13810,14357,5670,12558,13771,1031,15387,11587,1871,5969
20230511120824882,10844,4329,6470,7565,7856,9105,5441,10413,6761,16140,12363,16360, 162,8257,5302,8641,5262,3191,13810,10381,5670,8103,13771,3555,15387,  88,1871,15075
20230511120824890,10844,8146,6470,15815,7856,2385,5441, 314,6761, 131,12363,9016, 162,5255,5302,2763,5262,13259,13810,4259,5670,3174,13771,7890,15387,12916,1871,1510
20230511120824898,10844,15397,6470,1663,7856,11850,5441,9632,6761,13764,12363,9540, 162,6439,5302,12584,5262,4987,13810,2398,5670, 235,13771,1985,15387,14773,1871,10553
20230511120824905,10844,10948,6470,13628,7856,4503,5441,5300,6761,13185,12363,1027, 162,14938,5302,3077,5262,13338,13810,9930,5670,1338,13771,8624,15387,15018,1871,8516
20230511120824913,10844, 569,6470,10695,7856,15610,5441,1830,6761,7343,12363,9068, 162,13366,5302, 377,5262,4631,13810,12734,5670,15473,13771,11229,15387,2822,1871,12201
20230511120824921,10844,13718,6470, 863,7856,2006,5441,1291,6761,9727,12363,7084, 162, 146,5302,12667,5262,6727,13810,13328,5670,2064,13771, 129,15387,6285,1871,16028
20230511120824929,10844,10231,6470,13417,7856,12251,5441, 549,6761,12457,12363,10775, 162,2725,5302,15931,5262,10961,13810,14946,5670,2143,13771,1896,15387, 868,1871,6441
20230511120824937,10844,11692,6470,10672,7856,10855,5441,12938,6761, 653,12363,1052, 162,12064,5302,10182,5262,11261,13810,11736,5670, 365,13771,10637,5370,13983,1871, 429
20230511120824945,10844,4925,6470,15268,7856,3575,5441,8177,6761,3405,12363,15377, 162,15944,5302,10489,5262, 539,13810,9393,5670,6708,13771,13256,5370,12842,1871,1806
20230511120824953,10844,6068,6470,15962,7856,7180,5441,7637,6761,2142,12363,14705, 162,14211,5302,9725,5262,7564,13810,3811,5670,12799,13771,16234,5370,2896,1871,7884
20230511120824960,10844,4528,6470,3897,7856,5366,5441,2178,6761,5160,12363,6881, 162,8946,5302,7852,5262,12135,13810,12958,5670,6139,13771,8159,5370,16263,1871,11549
20230511120824968,10844,12483,6470,8874,7856,10379,5441,4337,6761,14443,12363,3318, 162,6488,5302,3110,5262,10077,13810,8239,5670,15572,13771,1204,5370,1217,1871,9927
20230511120824976,11961,7805,6470,8180,7856,2384,5441,2606,6761,14497,12363,10786, 162,9757,5302,4300,5262,6309,13810,11182,5670,1252,13771,14838,5370,6955,1871,12907
20230511120824984,11961,14993,6470,8969,7856,2955,5441,11371,6761,6771,12363,4886, 162,11418,5302,15846,5262,3428,13810,10544,5670,8512,13771,10819,5370,1034,1871,13317
20230511120824993,11961,11515,6470,14830,6848,1529,5441,4385,6761,12450,12363,8992, 162,1241,5302,2235,5262,5327,13810,4561,5670,12459,13771,5099,5370, 964,1871,12864
20230511120825000,11961,15402,6470, 808,6848,7506,5441, 306,6761,15035,12363,7261, 162,12596,5302,4663,5262,3685,13810,6746,10849,9989,13771,13883,5370,10612,1871,9618
20230511120825008,11961,14264,6470,3919,6848,14927,5441,10767,6761,16130,12363,7059, 162,14259,5302,13442,5262,5237,13810,13827,10849,13018,13771,7453,5370, 793,1871,8048
20230511120825016,11961,10217,15373,10376,6848,13301,5441,10407,6761,8555,12363,15425, 162,10426,5302,6121,5262,5242,13810,2708,10849,9329,13771, 653,5370,3029,1871,8100
20230511120825023,11961,1326,15373,2449,6848,8837,5441,3829,6761,8083,12363,6178, 162,4520,5302,14383,5262,13442,13810,12865,10849,14020,13771,15981,5370,12397,1871,8359
20230511120825031,11961,9886,15373,12125,6848,14135,5441,7420,6761,5503,12363,13071, 162,1087,5302,16338,5262,7621,13810, 654,10849,13306,13771,1003,5370,10579,1871,1991
20230511120825039,11961,8713,15373,10046,6848,9233,5441,9563,6761,12579,12363,3631, 162,3315,5302,11475,5262,14474,13810,7956,10849,14692,13771,11292,5370,10236,1871,7994
20230511120825047,11961,4212,15373, 642,6848,14515,5441,9812,6761,6624,12363,16109, 162,13564,5302,6485,5262,12356,13810,4068,10849,1651,13771,12050,5370,10045,1871,  51
20230511120825055,11961,14768,15373,8156,6848,7083,5441,1998,6761,6360,12363,14141,8685,11030,5302,7852,5262,2608,13810,7343,10849,14508,13771,12630,5370,11489,1871,12908
20230511120825063,11961,4321,15373,10051,6848,11649,5441,3888,6761,7056,12363,3077,8685,13231,5302,13107,5262,5811,13810, 813,10849,5207,13771,10060,5370,12119,1871,10254
20230511120825073,11961,12093,15373,14391,6848,8586,5441,14708,6761,4922,12363, 456,8685,4432,5302,6115,5262,6853,13810, 726,10849,14022,13771,3114,5370,5842,1871,8063
20230511120825078,11961,9129,15373,5179,6848,6415,5441,15809,6761,3061,12363,13022,8685,7636,5302,3827,5262,13015,13810,1335,10849,8193,13771,13196,5370,13776,1871,12721
20230511120825086,11961,12125,15373,6034,6848,12347,5441,15553,6761,16036,12363,7852,8685,2541,5302, 231,5262,6640,13810,13114,10849,5347,13771,10530,5370,10464,1871,13366
20230511120825094,11961,1014,15373,4416,6848,2965,5441,9217,6761, 638,12363,2008,8685,5745,5302,1980,5262,8340,13810,6200,10849,16204,13771,12624,5370,11121,1871,15167
20230511120825102,11961,14344,15373,5155,6848,3140,5441, 485,6761, 935,12363,16046,8685,12577,5302,8874,5262, 812,13810,4779,10849,3841,13771,8849,5370,6834,1871,15631
20230511120825110,11961, 713,15373,6542,6848,7282,5441,5327,6761,13856,12363,7471,8685,11818,5302,3617,5262,9603,13810,8964,10849,12325,13771,10591,5370,9221,1871,2588
20230511120825118,11961,10147,15373,12688,6848,7218,5441,5702,6761,6420,12363, 918,8685,8373,5302,1773,5262, 531,13810,6552,10849,11952,13771,13585,5370,9953,1871,8936
20230511120825126,11961,9295,15373,12046,6848,6693,5441,3120,6761,9121,12363,1925,8685,10393,5302,12640,5262,11436,13810,10273,10849,11797,13771,13677,5370,8839,1871,7488
20230511120825134,11961,6871,15373,2475,6848,15048,5441,11938,6761,7065,12363,5642,8685,8113,5302,15983,5262,7506,13810,10758,10849, 841,13771,4427,5370,3005,1871,5955
20230511120825142,11961,11123,15373,1212,6848,8761,5441,7016,6761,12947,12363, 899,8685,4780,5302,3198,5262,15424,13810,9246,10849,4817,13771,11118,5669,6124,1871,15660
20230511120825150,11961,1593,15373,2896,6848,4214,5441,15483,6761,13341,12363,5034,8685,4265,5302,11700,5262,10510,13810,15962,10849,1276,13771,10243,5669,2014,1871,12835
20230511120825157,11961,5353,15373,10314,6848,4173,5441,3391,6761,10866,12363,14379,8685, 415,5302,14969,7826,13901,13810, 350,10849,3723,13771,4592,5669,6962,1871,10813
20230511120825165,11961,7158,15373, 226,6848,6533,5441, 420,6761,14888,12363, 897,8685,4392,5302,6344,7826,13411,13810,3493,10849,7083,13771,4262,5669,10985,1871,4951
